count_point_id,year,region_id,region_name,local_authority_id,local_authority_name,road_name,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,lgvs,hgvs_2_rigid_axle,hgvs_3_rigid_axle,hgvs_4_or_more_rigid_axle,hgvs_3_or_4_articulated_axle,hgvs_5_articulated_axle,hgvs_6_articulated_axle,all_hgvs,all_motor_vehicles
80279,2008,3,Scotland,3,"Glasgow City",A74,Major,"B763 Dunn Street",A749,261000,664000,55.84911176,-4.22178332,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",47,69,8076,180,1215,299,36,41,7,14,71,468,10008
80212,2008,3,Scotland,3,"Glasgow City",A8,Major,"B765 Stepps Road",A89,266000,665240,55.86166083,-4.14259638,3.30,2.05,Estimated,"Estimated using previous year's AADF on this link",19,24,7846,235,1402,257,26,20,19,19,24,365,9872
50728,2008,3,Scotland,3,"Glasgow City",A8,Major,A74/A728,A814,259400,664400,55.85223903,-4.24752510,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",62,51,13066,123,2872,305,64,27,7,4,15,422,16534
21027,2014,3,Scotland,3,"Glasgow City",A736,Major,"B762 Barrhead Road",A761,252100,662400,55.83210041,-4.36293703,2.70,1.68,Estimated,"Estimated using previous year's AADF on this link",15,17,10005,395,1517,267,59,101,5,6,6,444,12378
967606,2018,3,Scotland,3,"Glasgow City",U,Minor,,,255775,664825,55.85498200,-4.30560500,,,Counted,"Manual count",26,7,1588,1,441,28,5,3,1,3,1,41,2079
10813,2007,3,Scotland,3,"Glasgow City",M8,Major,13,12,263000,666600,55.87302781,-4.19117851,1.10,0.68,Counted,"Manual count",0,307,78569,823,14414,3652,634,872,136,1284,1664,8242,102355
10820,2007,3,Scotland,3,"Glasgow City",A8,Major,A730,A814,259200,664600,55.85397625,-4.25082099,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",67,56,9514,878,1367,96,40,25,3,5,17,186,12001
20842,2007,3,Scotland,3,"Glasgow City",A82,Major,A739,"LA Boundary",252200,669990,55.90026818,-4.36548197,4.10,2.55,Estimated,"Estimated using previous year's AADF on this link",17,86,20698,373,2632,373,85,32,40,71,73,674,24463
50795,2014,3,Scotland,3,"Glasgow City",A74,Major,A749,A8,260060,663730,55.84641578,-4.23664560,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",39,30,6697,103,1161,138,32,11,3,7,13,204,8193
931873,2018,3,Scotland,3,"Glasgow City",U,Minor,,,259060,669420,55.89720700,-4.25556410,,,Counted,"Manual count",26,7,3163,42,411,47,5,3,1,0,0,55,3677
50978,2015,3,Scotland,3,"Glasgow City",A761,Major,A739,A736,253000,663900,55.84584149,-4.34939363,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",163,56,16027,1094,2247,234,46,26,2,9,4,319,19743
50974,2015,3,Scotland,3,"Glasgow City",A739,Major,A8,A814,254200,666400,55.86864941,-4.33159009,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",0,158,44814,321,7743,509,100,112,20,7,162,911,53946
50950,2015,3,Scotland,3,"Glasgow City",A814,Major,"A8 Gorbals St","A8 Saltmarket",259300,664600,55.85400545,-4.24922489,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",104,17,5349,60,1081,130,58,17,3,1,3,212,6720
10918,2007,3,Scotland,3,"Glasgow City",A804,Major,M8/A81,M8/A879,258800,666374,55.86978605,-4.25812955,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",21,71,12608,73,4155,204,64,57,14,13,67,419,17326
80278,2008,3,Scotland,3,"Glasgow City",A8,Major,A80,"B765 Stepps Road",265000,665350,55.86236937,-4.15861627,2.80,1.74,Estimated,"Estimated using previous year's AADF on this link",47,13,7118,236,1217,259,36,21,16,10,6,348,8932
80995,2008,3,Scotland,3,"Glasgow City",A8,Major,A8,A77,258500,664640,55.85413041,-4.26201444,0.40,0.25,Counted,"Manual count",50,20,4953,976,441,76,10,13,2,3,3,107,6497
80996,2008,3,Scotland,3,"Glasgow City",A8,Major,"TRADESTON STREET",A77,258510,664410,55.85206843,-4.26173482,0.50,0.31,Counted,"Manual count",5,49,10022,61,1986,319,28,47,10,12,5,421,12539
80596,2008,3,Scotland,3,"Glasgow City",M77,Major,2,1,254000,661850,55.82774149,-4.33233445,2.80,1.74,Counted,"Manual count",0,236,62979,606,8392,2329,345,351,172,835,629,4661,76874
50728,2014,3,Scotland,3,"Glasgow City",A8,Major,A74/A728,A814,259400,664400,55.85223903,-4.24752510,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",176,44,11479,116,1650,325,54,21,3,8,8,420,13708
20923,2014,3,Scotland,3,"Glasgow City",A814,Major,A77,A8,259000,664800,55.85571338,-4.25411717,0.50,0.31,Estimated,"Estimated using previous year's AADF on this link",83,58,14399,68,2517,362,64,26,9,8,10,480,17522
40811,2014,3,Scotland,3,"Glasgow City",M8,Major,24,23,255340,664220,55.84942195,-4.31222526,0.90,0.56,Estimated,"Estimated using previous year's AADF on this link",0,446,80025,1067,15135,2662,482,488,179,849,1225,5884,102558
40818,2014,3,Scotland,3,"Glasgow City",A8,Major,A89,M8/M73,268700,664140,55.85252733,-4.09895644,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",2,43,7025,102,2184,402,58,86,13,37,37,633,9987
40809,2014,3,Scotland,3,"Glasgow City",M8,Major,14,13,261800,666050,55.86774704,-4.21006096,1.00,0.62,Counted,"Automatic counter",0,418,75891,1538,12282,3245,490,438,212,1376,1369,7129,97258
50952,2015,3,Scotland,3,"Glasgow City",A814,Major,A804,"A814 Stobcross St",257600,665000,55.85709740,-4.27656816,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",337,41,10740,281,1781,276,42,26,6,13,14,376,13220
40817,2014,3,Scotland,3,"Glasgow City",A8,Major,A730,A74/A728,259200,664300,55.85128287,-4.25066523,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",63,49,14416,174,3082,462,143,101,14,32,47,799,18520
50952,2014,3,Scotland,3,"Glasgow City",A814,Major,A804,"A814 Stobcross St",257600,665000,55.85709740,-4.27656816,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",362,47,10532,260,1698,291,41,27,5,13,15,392,12929
50828,2014,3,Scotland,3,"Glasgow City",A82,Major,A804,A739,257200,667130,55.87610163,-4.28407549,4.10,2.55,Estimated,"Estimated using previous year's AADF on this link",355,85,15790,318,2128,252,39,24,14,24,37,389,18711
50978,2014,3,Scotland,3,"Glasgow City",A761,Major,A739,A736,253000,663900,55.84584149,-4.34939363,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",175,63,15716,1016,2142,246,45,27,2,9,4,332,19270
20916,2014,3,Scotland,3,"Glasgow City",A803,Major,A8,A804,260160,666040,55.86718406,-4.23624131,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",27,73,13891,312,2354,406,64,48,6,23,41,589,17219
50950,2014,3,Scotland,3,"Glasgow City",A814,Major,"A8 Gorbals St","A8 Saltmarket",259300,664600,55.85400545,-4.24922489,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",112,19,5245,56,1031,137,57,18,3,1,3,219,6570
30956,2015,3,Scotland,3,"Glasgow City",A879,Major,"Skirsa St","LA Boundary",258200,670000,55.90216332,-4.26960988,3.70,2.30,Estimated,"Estimated using previous year's AADF on this link",15,36,10094,38,1786,240,48,94,6,19,31,437,12390
50976,2015,3,Scotland,3,"Glasgow City",A739,Major,A82,"LA boundary",254700,669000,55.89214183,-4.32500251,1.30,0.81,Estimated,"Estimated using previous year's AADF on this link",57,79,26295,265,4369,238,61,56,12,6,62,436,31445
50979,2015,3,Scotland,3,"Glasgow City",A736,Major,A761,"LA boundary",252100,665000,55.85544127,-4.36435416,1.70,1.06,Estimated,"Estimated using previous year's AADF on this link",37,23,14218,258,2266,362,67,74,9,21,21,555,17320
40808,2015,3,Scotland,3,"Glasgow City",M8,Major,9,M73,268300,665100,55.86103787,-4.10580757,2.00,1.24,Counted,"Manual count",0,180,69090,510,13167,1555,420,467,160,684,1673,4958,87906
40810,2015,3,Scotland,3,"Glasgow City",M8,Major,18,17,257950,666000,55.86617849,-4.27150558,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,185,93268,274,20346,2211,767,703,128,422,2405,6638,120710
40816,2014,3,Scotland,3,"Glasgow City",A8,Major,A739,B768,253800,665000,55.85595985,-4.33722129,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",115,77,14641,220,1940,387,78,58,7,34,39,603,17481
40808,2014,3,Scotland,3,"Glasgow City",M8,Major,9,M73,268300,665100,55.86103787,-4.10580757,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",0,255,78938,1166,17282,3150,761,893,155,1494,1848,8302,105943
40810,2014,3,Scotland,3,"Glasgow City",M8,Major,18,17,257950,666000,55.86617849,-4.27150558,1.10,0.68,Counted,"Manual count",0,190,93020,296,18284,2146,689,682,102,417,2371,6407,118198
30812,2011,3,Scotland,3,"Glasgow City",M8,Major,17,16,259000,666400,55.87007805,-4.25494962,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",0,388,112252,787,21153,3686,839,1037,794,1825,1594,9775,144355
30839,2011,3,Scotland,3,"Glasgow City",A77,Major,"B768 Langside Avenue","B763 Nithsdale Drive",258000,662780,55.83728459,-4.26902132,1.00,0.62,Counted,"Manual count",295,68,10063,1048,1313,199,21,4,9,5,2,240,12732
30811,2011,3,Scotland,3,"Glasgow City",M8,Major,12,11,263700,666500,55.87232855,-4.17994955,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",0,314,101708,1324,14553,3840,607,490,241,1478,1423,8079,125978
30843,2011,3,Scotland,3,"Glasgow City",A81,Major,M8/A804,"B808 Bilsland Drive",258000,667500,55.87965992,-4.27149374,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",94,29,7748,152,1185,186,18,16,7,22,42,291,9405
30919,2011,3,Scotland,3,"Glasgow City",A804,Major,A82,M8/A81,258500,666400,55.86993146,-4.26293332,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",29,55,12837,644,2337,386,37,51,14,17,22,527,16400
30820,2011,3,Scotland,3,"Glasgow City",A8,Major,"A814 Clyde St","A8 Bridgegate",259500,664600,55.85406378,-4.24603270,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",172,57,12563,119,2420,334,29,43,5,17,9,437,15596
40811,2015,3,Scotland,3,"Glasgow City",M8,Major,24,23,255340,664220,55.84942195,-4.31222526,0.90,0.56,Counted,"Manual count",0,412,109481,785,19050,1936,643,623,140,993,2239,6573,136302
80998,2008,3,Scotland,3,"Glasgow City",A8,Major,A8,A8,258810,664560,55.85350307,-4.25702490,0.20,0.12,Counted,"Manual count",13,28,6369,45,812,203,70,41,14,12,11,351,7605
80997,2008,3,Scotland,3,"Glasgow City",A8,Major,"TRADESTON STREET",A77,258490,664300,55.85107499,-4.26199663,0.50,0.31,Counted,"Manual count",9,70,11638,50,2408,330,56,54,11,7,8,466,14632
30843,2008,3,Scotland,3,"Glasgow City",A81,Major,M8/A804,"B808 Bilsland Drive",258000,667500,55.87965992,-4.27149374,2.10,1.30,Estimated,"Estimated using previous year's AADF on this link",32,47,8936,111,1273,289,43,39,14,11,35,431,10798
50724,2008,3,Scotland,3,"Glasgow City",A8,Major,A761,"A8 Morrison St",257000,664500,55.85243091,-4.28588157,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",43,39,8394,636,1798,443,33,13,4,6,12,511,11378
80994,2008,3,Scotland,3,"Glasgow City",A8,Major,A8,A77,258500,664530,55.85314284,-4.26195704,0.40,0.25,Counted,"Manual count",24,24,7396,42,962,320,38,41,28,41,36,504,8928
81001,2008,3,Scotland,3,"Glasgow City",A77,Major,A77,A77,258680,664440,55.85238763,-4.25903725,0.20,0.12,Counted,"Manual count",431,78,10182,1622,1483,266,57,80,18,23,21,465,13830
30811,2008,3,Scotland,3,"Glasgow City",M8,Major,12,11,263700,666500,55.87232855,-4.17994955,2.00,1.24,Estimated,"Estimated using previous year's AADF on this link",0,424,88025,1169,15758,3931,721,689,392,1024,2515,9272,114648
80992,2008,3,Scotland,3,"Glasgow City",A8,Major,A8,A8,258310,664570,55.85344615,-4.26501042,0.40,0.25,Counted,"Manual count",59,83,11981,635,1721,398,66,74,24,42,32,636,15056
80999,2008,3,Scotland,3,"Glasgow City",A8,Major,A8,A8,258730,664470,55.85267162,-4.25825487,0.10,0.06,Counted,"Manual count",33,11,7802,34,1093,283,35,21,24,22,20,405,9345
982114,2018,3,Scotland,3,"Glasgow City",U,Minor,,,257000,668000,55.88385289,-4.28772896,,,Counted,"Manual count",241,10,3111,19,393,11,3,0,1,0,0,14,3548
40817,2015,3,Scotland,3,"Glasgow City",A8,Major,A730,A74/A728,259200,664300,55.85128287,-4.25066523,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",59,43,14702,187,3231,439,147,96,16,31,45,774,18937
40818,2015,3,Scotland,3,"Glasgow City",A8,Major,A89,M8/M73,268700,664140,55.85252733,-4.09895644,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",2,38,7164,110,2290,381,59,82,15,35,36,609,10211
40850,2015,3,Scotland,3,"Glasgow City",A89,Major,A8,M73,268750,664240,55.85343883,-4.09820675,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",53,22,5788,163,1176,99,14,8,0,3,6,130,7280
30839,2008,3,Scotland,3,"Glasgow City",A77,Major,"B768 Langside Avenue","B763 Nithsdale Drive",258000,662780,55.83728459,-4.26902132,1.00,0.62,Estimated,"Estimated using previous year's AADF on this link",60,87,11861,772,1611,300,18,16,9,4,17,364,14695
30812,2008,3,Scotland,3,"Glasgow City",M8,Major,17,16,259000,666400,55.87007805,-4.25494962,1.10,0.68,Counted,"Manual count",0,464,96177,336,18045,4022,638,875,1139,1635,1854,10163,125185
78667,2008,3,Scotland,3,"Glasgow City",A879,Major,"B808 Hayston Street","Skirsa St",258800,668750,55.89111746,-4.25936886,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",37,38,11021,212,1724,440,65,342,43,52,35,977,13972
81004,2008,3,Scotland,3,"Glasgow City",A77,Major,A77,A77,258370,663330,55.84233121,-4.26340537,1.60,0.99,Counted,"Manual count",603,71,16710,1333,2340,326,69,17,12,32,29,485,20939
30820,2008,3,Scotland,3,"Glasgow City",A8,Major,"A814 Clyde St","A8 Bridgegate",259500,664600,55.85406378,-4.24603270,0.20,0.12,Estimated,"Estimated using previous year's AADF on this link",45,111,15802,151,2515,455,64,43,20,10,36,628,19207
30813,2008,3,Scotland,3,"Glasgow City",M8,Major,22,20,257000,664200,55.84973759,-4.28572340,1.40,0.87,Estimated,"Estimated using previous year's AADF on this link",0,478,108664,2810,16345,3829,644,1022,335,1467,1718,9015,137312
40809,2015,3,Scotland,3,"Glasgow City",M8,Major,14,13,261800,666050,55.86774704,-4.21006096,1.00,0.62,Counted,"Automatic counter",0,415,75271,1525,12187,3219,485,434,211,1367,1356,7071,96469
1106,2007,3,Scotland,3,"Glasgow City",A804,Major,A814,A82,258040,666270,55.86862902,-4.27021014,1.30,0.81,Counted,"Manual count",92,81,7122,23,741,156,25,13,4,4,6,208,8175
40816,2007,3,Scotland,3,"Glasgow City",A8,Major,A739,B768,253800,665000,55.85595985,-4.33722129,1.80,1.12,Counted,"Manual count",69,70,16150,189,2085,429,63,35,35,40,43,645,19139
40818,2007,3,Scotland,3,"Glasgow City",A8,Major,A89,M8/M73,268700,664140,55.85252733,-4.09895644,1.00,0.62,Counted,"Manual count",2,48,7078,100,1571,393,35,60,37,72,41,638,9435
40850,2007,3,Scotland,3,"Glasgow City",A89,Major,A8,M73,268750,664240,55.85343883,-4.09820675,1.10,0.68,Estimated,"Estimated using previous year's AADF on this link",3,21,6157,149,955,204,24,50,10,10,9,307,7589
40918,2007,3,Scotland,3,"Glasgow City",A803,Major,A804,"B808 Springburn Road",260400,667300,55.87856598,-4.23305880,1.90,1.18,Estimated,"Estimated using previous year's AADF on this link",30,126,21124,951,2852,730,58,38,55,71,71,1023,26076
80587,2008,3,Scotland,3,"Glasgow City",M74,Major,2,1,264600,662300,55.83487277,-4.16347987,0.99,0.62,Estimated,"Estimated using previous year's AADF on this link",0,34,21712,153,4643,1276,295,187,149,370,579,2856,29398
80585,2008,3,Scotland,3,"Glasgow City",M77,Major,1,M8,256000,663540,55.84351472,-4.30133173,1.80,1.12,Estimated,"Estimated using previous year's AADF on this link",0,141,48585,783,6055,1262,280,273,220,724,749,3508,59072
81005,2008,3,Scotland,3,"Glasgow City",A8,Major,M8,"TRADESTON STREET",258140,664380,55.85169036,-4.26762432,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",2,31,5251,17,1195,187,10,5,8,6,7,223,6717
81003,2008,3,Scotland,3,"Glasgow City",A77,Major,A8,A814,258740,664700,55.85473947,-4.25821508,0.30,0.19,Counted,"Manual count",165,25,3728,781,499,97,36,9,5,4,5,156,5189
80586,2008,3,Scotland,3,"Glasgow City",M74,Major,3,2,266000,662200,55.83436584,-4.14109458,3.00,1.86,Counted,"Manual count",0,114,33162,151,7349,1756,541,592,201,810,488,4388,45164
1001,2008,3,Scotland,3,"Glasgow City",M8,Major,16,15,259700,666300,55.86938461,-4.24372051,1.10,0.68,Counted,"Manual count",0,707,124888,887,20418,5477,780,1239,422,2038,2399,12355,159255
1011,2008,3,Scotland,3,"Glasgow City",A8,Major,"A8 Bridgegate",A89/A749,259560,664750,55.85542796,-4.24515273,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",95,76,11755,96,1449,302,26,12,7,12,12,371,13747
1029,2008,3,Scotland,3,"Glasgow City",A80,Major,A8,M8,262900,666000,55.86761239,-4.19247176,1.60,0.99,Estimated,"Estimated using previous year's AADF on this link",15,19,5795,352,813,139,29,15,14,10,8,215,7194
50733,2014,3,Scotland,3,"Glasgow City",A8,Major,"A803 Castle St",A80,262000,665500,55.86286635,-4.20658743,2.30,1.43,Estimated,"Estimated using previous year's AADF on this link",79,58,12419,415,2018,177,60,32,7,10,17,303,15214
40902,2007,3,Scotland,3,"Glasgow City",A728,Major,"B768 Prospecthill Road",A730,259000,663000,55.83955308,-4.25318157,2.20,1.37,Counted,"Manual count",66,69,12904,472,1499,273,34,20,11,3,7,348,15292
20817,2007,3,Scotland,3,"Glasgow City",A8,Major,"A803 Springburn Rd","A803 Castle St",260200,665850,55.86548984,-4.23550461,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",99,41,12313,793,1949,400,38,15,25,22,28,528,15624
20900,2007,3,Scotland,3,"Glasgow City",A728,Major,A730,A8/A74,259000,664000,55.84853103,-4.25370123,0.80,0.50,Estimated,"Estimated using previous year's AADF on this link",59,37,8252,92,1564,148,19,24,5,10,32,238,10183
1000,2008,3,Scotland,3,"Glasgow City",M8,Major,11,10,266200,666110,55.86952779,-4.13983296,1.80,1.12,Counted,"Manual count",0,300,87651,1016,14545,2717,562,520,729,1943,1270,7741,111253
30925,2011,3,Scotland,3,"Glasgow City",A814,Major,M8/A804,"A814 James Watt St",258300,664950,55.85685480,-4.26536861,0.40,0.25,Estimated,"Estimated using previous year's AADF on this link",244,40,12296,156,2351,363,53,33,13,26,25,513,15356
20809,2011,3,Scotland,3,"Glasgow City",M8,Major,15,14,261000,665900,55.86617019,-4.22275752,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",0,636,125665,2437,23355,4078,967,885,562,2207,2580,11279,163372
31022,2011,3,Scotland,3,"Glasgow City",A739,Major,A761,M8,253400,664000,55.84686099,-4.34306505,1.20,0.75,Estimated,"Estimated using previous year's AADF on this link",47,32,14724,432,1730,275,47,32,16,14,42,426,17344
20815,2011,3,Scotland,3,"Glasgow City",A8,Major,B768,A761,255500,664550,55.85243253,-4.30984773,0.70,0.43,Estimated,"Estimated using previous year's AADF on this link",49,36,7254,110,1611,263,64,14,7,7,15,370,9381
20816,2011,3,Scotland,3,"Glasgow City",A8,Major,A814,"A8 Saltmarket",259400,664700,55.85493242,-4.24768065,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",104,40,11030,294,1578,277,22,25,10,6,7,347,13289
20834,2011,3,Scotland,3,"Glasgow City",A74,Major,"Fullarton Rd roundabout","B763 Dunn Street",262500,663700,55.84684839,-4.19769205,3.20,1.99,Counted,"Manual count",72,83,12776,90,3628,319,69,89,45,54,86,662,17239
20848,2011,3,Scotland,3,"Glasgow City",A89,Major,"B765 Killin St",A8,266400,663940,55.85009966,-4.13556964,3.60,2.24,Estimated,"Estimated using previous year's AADF on this link",44,12,8528,356,1020,158,19,7,4,13,22,223,10139
20916,2011,3,Scotland,3,"Glasgow City",A803,Major,A8,A804,260160,666040,55.86718406,-4.23624131,0.60,0.37,Estimated,"Estimated using previous year's AADF on this link",30,72,13861,285,2093,389,49,34,12,34,45,563,16874
20809,2007,3,Scotland,3,"Glasgow City",M8,Major,15,14,261000,665900,55.86617019,-4.22275752,1.20,0.75,Counted,"Manual count",0,534,137789,1954,21439,5528,939,1168,621,2100,2642,12998,174714
20816,2007,3,Scotland,3,"Glasgow City",A8,Major,A814,"A8 Saltmarket",259400,664700,55.85493242,-4.24768065,0.30,0.19,Estimated,"Estimated using previous year's AADF on this link",36,60,13604,90,2676,277,22,13,9,5,17,343,16773
